"owner_id","owner_tag","location_count","valid_location_count","analysis_status","approximation_status","approximation_strategy","approximation_accepted","nobles_raw_deviation","nobles_approx_deviation","clergy_raw_deviation","clergy_approx_deviation","burghers_raw_deviation","burghers_approx_deviation","lower_raw_deviation","lower_approx_deviation"
"1557","UTR","9","5","analyzed","feasible","minimax_ratio","True","0.35628","0.35540","-0.22170","-0.22115","-0.00942","-0.00929","-0.12527","-0.12496"
"1554","VBG","1","1","analyzed","gate_rejected","raw_fallback","False","0.00887","0.00887","0.00113","0.00113","0.03018","0.03018","-0.04022","-0.04022"
"1966","VBK","15","15","analyzed","feasible","minimax_ratio","True","0.71446","0.67833","-0.01583","-0.01503","0.15700","0.14906","-0.85571","-0.81236"
"1279","VDK","1","1","analyzed","gate_rejected","raw_fallback","False","0.03852","0.03852","0.02136","0.02136","0.00000","0.00000","-0.05989","-0.05989"
"1177","VDM","2","2","analyzed","feasible","target_l2","True","0.11979","0.10262","-0.05979","-0.04881","0.00716","-0.00037","-0.06719","-0.05344"
"1192","VDU","2","2","analyzed","gate_rejected","raw_fallback","False","0.27529","0.27529","-0.02405","-0.02405","0.00000","0.00000","-0.25126","-0.25126"
"400","VDZ","2","2","analyzed","feasible","absolute_l2","True","-0.06565","-0.01151","-0.10277","-0.10033","0.18919","0.12395","-0.02080","-0.01211"
"2220","VEL","2","2","analyzed","gate_rejected","raw_fallback","False","0.43897","0.43897","-0.20182","-0.20182","0.07835","0.07835","-0.31550","-0.31550"
"1522","VEN","14","6","analyzed","feasible","improvement_l2","True","1.12366","1.07017","-0.95754","-0.92379","2.47184","2.40281","-2.63802","-2.54919"
"1523","VER","20","12","analyzed","feasible","minimax_ratio","True","1.71855","1.64437","-0.88323","-0.84487","2.53515","2.42572","-3.37072","-3.22522"
"1264","VIJ","36","35","analyzed","feasible","balanced_l2","True","0.14540","0.00000","-0.80951","0.00000","0.84464","0.00000","-0.18119","0.00000"
"1276","VLD","2","2","analyzed","gate_rejected","raw_fallback","False","0.04150","0.04150","0.09142","0.09142","0.02788","0.02788","-0.16081","-0.16081"
"1182","VLN","6","6","analyzed","feasible","improvement_l2","True","0.42135","0.39780","-0.12158","-0.10451","0.02585","-0.00022","-0.32570","-0.29307"
"2028","VLR","8","8","analyzed","feasible","improvement_l2","True","0.01001","0.00017","-0.08251","-0.06751","-0.17588","0.03859","0.24834","0.02875"
"1525","VLT","1","1","analyzed","gate_rejected","raw_fallback","False","0.13607","0.13607","0.04146","0.04146","0.13776","0.13776","-0.31533","-0.31533"
"1533","VNA","1","1","analyzed","gate_rejected","raw_fallback","False","0.09171","0.09171","-0.07236","-0.07236","0.00000","0.00000","-0.01934","-0.01934"
"1272","VND","4","4","analyzed","feasible","improvement_l2","True","-0.03489","0.00734","0.20629","0.18069","0.02981","0.00331","-0.20130","-0.19134"
"1202","VNT","2","2","analyzed","gate_rejected","raw_fallback","False","0.60850","0.60850","-0.20248","-0.20248","0.02414","0.02414","-0.43018","-0.43018"
"543","VOH","1","0","no_valid_locations","","","","","","","","","","",""
"1959","VOL","37","37","analyzed","feasible","improvement_l2","True","-2.35722","-0.68007","0.39840","-0.06592","0.40752","-0.05704","1.55098","0.80302"
"1877","VRD","2","2","analyzed","gate_rejected","raw_fallback","False","0.45124","0.45124","-0.19337","-0.19337","0.02118","0.02118","-0.27907","-0.27907"
"2111","VTN","32","25","analyzed","feasible","improvement_l2","True","0.91341","0.70728","-0.24074","0.00054","0.10323","0.00452","-0.77595","-0.71234"
"2214","VUD","4","4","analyzed","feasible","balanced_l2","True","0.46907","0.44719","-0.16299","-0.15703","0.01348","0.00000","-0.31962","-0.29015"
"1530","VUN","3","3","analyzed","gate_rejected","raw_fallback","False","0.04359","0.04359","-0.01909","-0.01909","-0.04316","-0.04316","0.01865","0.01865"
"2042","VYA","10","10","analyzed","feasible","minimax_ratio","True","-0.36457","-0.23322","-0.15128","-0.13944","0.06653","-0.04145","0.44927","0.41411"
"2063","VYT","20","16","analyzed","gate_rejected","raw_fallback","False","-0.22965","-0.22965","-0.25774","-0.25774","0.00000","0.00000","0.48738","0.48738"
"382","WAL","44","44","analyzed","feasible","target_l2","True","-0.91233","0.08003","-0.33360","-0.09669","0.62720","-0.00111","0.61827","0.01777"
"1233","WAR","6","6","analyzed","gate_rejected","raw_fallback","False","-0.01293","-0.01293","-0.02280","-0.02280","0.00000","0.00000","0.03566","0.03566"
"2188","WBG","7","7","analyzed","feasible","minimax_ratio","True","0.63749","0.63600","-0.30648","-0.30576","0.08287","0.05983","-0.41398","-0.39007"
"2203","WDB","1","1","analyzed","gate_rejected","raw_fallback","False","0.08961","0.08961","-0.02547","-0.02547","0.00647","0.00647","-0.07062","-0.07062"
"1888","WDE","1","1","analyzed","gate_rejected","raw_fallback","False","0.01416","0.01416","-0.24426","-0.24426","0.00463","0.00463","0.22544","0.22544"
"804","WDG","3","3","analyzed","gate_rejected","raw_fallback","False","-0.13908","-0.13908","1.05900","1.05900","0.00000","0.00000","-0.91991","-0.91991"
"2186","WEI","1","1","analyzed","gate_rejected","raw_fallback","False","0.07738","0.07738","-0.03300","-0.03300","0.00547","0.00547","-0.04985","-0.04985"
"1003","WEJ","1","0","no_valid_locations","","","","","","","","","","",""
"1004","WEK","1","0","no_valid_locations","","","","","","","","","","",""
"2159","WER","2","2","analyzed","gate_rejected","raw_fallback","False","-0.04466","-0.04466","-0.00370","-0.00370","0.00252","0.00252","0.04583","0.04583"
"1885","WGO","1","1","analyzed","gate_rejected","raw_fallback","False","0.02139","0.02139","-0.01862","-0.01862","0.03405","0.03405","-0.03684","-0.03684"
"1419","WHL","4","4","analyzed","feasible","target_l2","True","-0.07212","-0.02578","0.03596","0.02641","0.01020","-0.00030","0.02596","-0.00033"
"1896","WIE","1","1","analyzed","gate_rejected","raw_fallback","False","0.49925","0.49925","-0.18167","-0.18167","0.00000","0.00000","-0.31759","-0.31759"
"2210","WLD","1","1","analyzed","gate_rejected","raw_fallback","False","0.07217","0.07217","-0.03669","-0.03669","0.00000","0.00000","-0.03548","-0.03548"
"313","WLS","8","8","analyzed","feasible","balanced_l2","True","-0.47421","-0.03049","0.62746","0.07128","0.02232","-0.00013","-0.17564","-0.04066"
"1824","WMA","1","1","analyzed","gate_rejected","raw_fallback","False","0.26536","0.26536","-0.10026","-0.10026","-0.00187","-0.00187","-0.16324","-0.16324"
"916","WMO","1","1","analyzed","gate_rejected","raw_fallback","False","0.24271","0.24271","-0.11587","-0.11587","-0.00531","-0.00531","-0.12152","-0.12152"
"596","WNA","1","0","no_valid_locations","","","","","","","","","","",""
"807","WNG","4","4","analyzed","gate_rejected","raw_fallback","False","0.09636","0.09636","0.26277","0.26277","0.00000","0.00000","-0.35913","-0.35913"
"2123","WNT","2","2","analyzed","gate_rejected","raw_fallback","False","0.34059","0.34059","-0.20657","-0.20657","0.00000","0.00000","-0.13404","-0.13404"
"1811","WOL","15","13","analyzed","feasible","improvement_l2","True","-0.86312","0.22845","-0.24724","0.00717","2.26582","0.47926","-1.15567","-0.71488"
"1990","WRC","2","2","analyzed","gate_rejected","raw_fallback","False","0.16238","0.16238","-0.09998","-0.09998","0.05502","0.05502","-0.11747","-0.11747"
"1292","WRG","3","3","analyzed","gate_rejected","raw_fallback","False","0.26342","0.26342","-0.15391","-0.15391","0.00188","0.00188","-0.11145","-0.11145"
"1842","WRM","1","1","analyzed","gate_rejected","raw_fallback","False","0.01376","0.01376","0.00161","0.00161","0.03459","0.03459","-0.04999","-0.04999"
"1806","WRN","2","2","analyzed","gate_rejected","raw_fallback","False","0.40954","0.40954","-0.14003","-0.14003","0.00199","0.00199","-0.27152","-0.27152"
"812","WSA","3","3","analyzed","gate_rejected","raw_fallback","False","-0.17899","-0.17899","0.47371","0.47371","0.00000","0.00000","-0.29472","-0.29472"
"1856","WTG","1","1","analyzed","gate_rejected","raw_fallback","False","0.04720","0.04720","-0.01344","-0.01344","0.00000","0.00000","-0.03377","-0.03377"
"1837","WTZ","1","0","no_valid_locations","","","","","","","","","","",""
"1407","WUN","1","1","analyzed","gate_rejected","raw_fallback","False","0.02979","0.02979","-0.00892","-0.00892","0.00000","0.00000","-0.02089","-0.02089"
"2198","WUR","10","10","analyzed","feasible","minimax_ratio","True","0.82965","0.75652","-0.28813","-0.24075","0.39572","0.33891","-0.93730","-0.85469"
"1006","WUY","2","1","analyzed","gate_rejected","raw_fallback","False","0.51881","0.51881","-0.17831","-0.17831","-0.00394","-0.00394","-0.33655","-0.33655"
"845","WZH","1","1","analyzed","gate_rejected","raw_fallback","False","-0.01665","-0.01665","0.10879","0.10879","0.00000","0.00000","-0.09214","-0.09214"
"1644","XAL","3","3","analyzed","feasible","target_l2","True","0.13940","0.12648","-0.11953","-0.10659","0.00885","-0.00123","-0.02872","-0.01866"
"1721","XAP","3","3","analyzed","gate_rejected","raw_fallback","False","0.05713","0.05713","-0.06393","-0.06393","0.00000","0.00000","0.00679","0.00679"
"868","XCG","1","0","no_valid_locations","","","","","","","","","","",""
"1694","XCH","1","1","analyzed","gate_rejected","raw_fallback","False","0.19867","0.19867","-0.09331","-0.09331","0.00000","0.00000","-0.10537","-0.10537"
"1737","XCP","1","1","analyzed","gate_rejected","raw_fallback","False","0.04696","0.04696","-0.02879","-0.02879","0.00000","0.00000","-0.01818","-0.01818"
"1703","XCT","2","2","analyzed","gate_rejected","raw_fallback","False","0.07850","0.07850","-0.06751","-0.06751","0.00000","0.00000","-0.01100","-0.01100"
"1723","XIC","2","2","analyzed","gate_rejected","raw_fallback","False","0.08101","0.08101","-0.07560","-0.07560","0.00000","0.00000","-0.00541","-0.00541"
"1710","XIH","1","1","analyzed","gate_rejected","raw_fallback","False","0.03824","0.03824","-0.01582","-0.01582","0.00000","0.00000","-0.02242","-0.02242"
"1605","XIL","3","3","analyzed","gate_rejected","raw_fallback","False","0.32480","0.32480","-0.17166","-0.17166","-0.00015","-0.00015","-0.15298","-0.15298"
"1750","XIU","3","3","analyzed","feasible","minimax_ratio","True","0.17962","0.16775","0.16385","0.16173","-0.12402","-0.12242","-0.21954","-0.20706"
"803","XLG","1","1","analyzed","gate_rejected","raw_fallback","False","-0.00976","-0.00976","0.06821","0.06821","0.00000","0.00000","-0.05844","-0.05844"
"62","XLL","5","5","analyzed","gate_rejected","raw_fallback","False","0.17299","0.17299","-0.20920","-0.20920","-0.04868","-0.04868","0.08487","0.08487"
"1654","XLT","1","1","analyzed","gate_rejected","raw_fallback","False","0.02104","0.02104","-0.00927","-0.00927","0.00000","0.00000","-0.01177","-0.01177"
"856","XNG","1","1","analyzed","gate_rejected","raw_fallback","False","-0.02003","-0.02003","0.17276","0.17276","0.00000","0.00000","-0.15273","-0.15273"
"851","XNL","1","1","analyzed","gate_rejected","raw_fallback","False","-0.00706","-0.00706","0.04703","0.04703","0.00000","0.00000","-0.03996","-0.03996"
"1659","XOC","2","2","analyzed","gate_rejected","raw_fallback","False","0.03727","0.03727","-0.03500","-0.03500","0.00000","0.00000","-0.00228","-0.00228"
"1759","XOL","6","5","analyzed","feasible","minimax_ratio","True","0.37989","0.36925","-0.31085","-0.30214","0.00252","-0.00245","-0.07155","-0.06466"
"888","XSY","1","0","no_valid_locations","","","","","","","","","","",""
"1651","YAH","1","1","analyzed","gate_rejected","raw_fallback","False","0.02350","0.02350","-0.01613","-0.01613","0.00000","0.00000","-0.00737","-0.00737"
"148","YAM","7","7","analyzed","gate_rejected","raw_fallback","False","0.22837","0.22837","-0.02916","-0.02916","0.00000","0.00000","-0.19923","-0.19923"
"793","YAN","3","0","no_valid_locations","","","","","","","","","","",""
"2015","YAP","2","0","no_valid_locations","","","","","","","","","","",""
"2033","YAR","7","7","analyzed","gate_rejected","raw_fallback","False","-0.34331","-0.34331","-0.12463","-0.12463","0.17792","0.17792","0.28996","0.28996"
"149","YAS","3","3","analyzed","gate_rejected","raw_fallback","False","0.11953","0.11953","-0.05594","-0.05594","0.00000","0.00000","-0.06359","-0.06359"
"2301","YAT","5","3","analyzed","gate_rejected","raw_fallback","False","0.08339","0.08339","-0.02281","-0.02281","0.03266","0.03266","-0.09327","-0.09327"
"1618","YAU","1","0","no_valid_locations","","","","","","","","","","",""
"1625","YCH","2","2","analyzed","gate_rejected","raw_fallback","False","0.15934","0.15934","-0.13655","-0.13655","0.00000","0.00000","-0.02281","-0.02281"
"1268","YDR","9","4","analyzed","gate_rejected","raw_fallback","False","0.43051","0.43051","-0.32170","-0.32170","-0.00453","-0.00453","-0.10433","-0.10433"
"1617","YDZ","1","1","analyzed","gate_rejected","raw_fallback","False","0.43357","0.43357","-0.18965","-0.18965","0.00000","0.00000","-0.24391","-0.24391"
"134","YEM","69","69","analyzed","feasible","improvement_l2","True","-0.67310","-0.01017","1.58804","1.43485","1.43555","-0.07125","-2.35109","-1.35343"
"836","YGS","3","3","analyzed","gate_rejected","raw_fallback","False","0.01925","0.01925","-0.01211","-0.01211","0.00000","0.00000","-0.00717","-0.00717"
"1008","YIM","1","1","analyzed","gate_rejected","raw_fallback","False","0.00595","0.00595","-0.00126","-0.00126","0.00009","0.00009","-0.00480","-0.00480"
"791","YJI","4","4","analyzed","gate_rejected","raw_fallback","False","-0.13912","-0.13912","0.57205","0.57205","0.00000","0.00000","-0.43292","-0.43292"
"913","YNG","5","5","analyzed","gate_rejected","raw_fallback","False","-0.13498","-0.13498","0.49844","0.49844","0.00000","0.00000","-0.36346","-0.36346"
"841","YNH","1","1","analyzed","gate_rejected","raw_fallback","False","0.06271","0.06271","-0.03561","-0.03561","0.00000","0.00000","-0.02712","-0.02712"
"787","YNJ","5","4","analyzed","gate_rejected","raw_fallback","False","-0.11241","-0.11241","0.77174","0.77174","0.00000","0.00000","-0.65932","-0.65932"
"810","YNL","1","1","analyzed","gate_rejected","raw_fallback","False","0.12733","0.12733","-0.04044","-0.04044","0.00000","0.00000","-0.08690","-0.08690"
"861","YNN","3","3","analyzed","gate_rejected","raw_fallback","False","-0.13337","-0.13337","0.61843","0.61843","0.00000","0.00000","-0.48502","-0.48502"
"1680","YOH","3","3","analyzed","feasible","balanced_l2","True","0.34963","0.31994","-0.26794","-0.26318","-0.00215","-0.00015","-0.07954","-0.05660"
"1758","YOK","3","3","analyzed","feasible","minimax_ratio","True","1.84876","1.82844","-0.69282","-0.68478","0.00969","0.00959","-1.16567","-1.15325"
"1009","YOO","1","1","analyzed","gate_rejected","raw_fallback","False","0.00220","0.00220","-0.00089","-0.00089","0.00000","0.00000","-0.00131","-0.00131"
"1610","YPZ","1","1","analyzed","gate_rejected","raw_fallback","False","0.16139","0.16139","-0.10368","-0.10368","0.00000","0.00000","-0.05771","-0.05771"
"1007","YRN","1","1","analyzed","gate_rejected","raw_fallback","False","0.00121","0.00121","-0.00057","-0.00057","0.00000","0.00000","-0.00063","-0.00063"
"2030","YRV","1","1","analyzed","gate_rejected","raw_fallback","False","0.07697","0.07697","-0.07313","-0.07313","0.00430","0.00430","-0.00815","-0.00815"
"869","YSN","1","0","no_valid_locations","","","","","","","","","","",""
"1943","YSU","21","19","analyzed","feasible","minimax_ratio","True","0.60491","0.57509","-0.61511","-0.58478","3.61599","3.43772","-3.60601","-3.42802"
"838","YYG","1","1","analyzed","gate_rejected","raw_fallback","False","0.00049","0.00049","-0.00009","-0.00009","0.00000","0.00000","-0.00040","-0.00040"
"815","YZO","1","1","analyzed","gate_rejected","raw_fallback","False","-0.00617","-0.00617","0.05440","0.05440","0.00000","0.00000","-0.04821","-0.04821"
"1588","ZAB","11","10","analyzed","feasible","target_l2","True","0.61848","0.19916","-0.18796","-0.17779","0.04620","-0.00019","-0.47680","-0.02118"
"1972","ZAG","4","4","analyzed","gate_rejected","raw_fallback","False","0.05342","0.05342","-0.11685","-0.11685","0.04853","0.04853","0.01487","0.01487"
"2307","ZAM","17","17","analyzed","gate_rejected","raw_fallback","False","0.68136","0.68136","-0.80293","-0.80293","0.06154","0.06154","0.05991","0.05991"
"534","ZAN","21","9","analyzed","feasible","improvement_l2","True","-0.11199","0.01302","-0.40755","-0.35600","2.09699","1.79134","-1.57746","-1.44836"
"1614","ZAP","5","5","analyzed","gate_rejected","raw_fallback","False","0.92878","0.92878","-0.36886","-0.36886","-0.33552","-0.33552","-0.22444","-0.22444"
"479","ZAQ","4","1","analyzed","gate_rejected","raw_fallback","False","0.01736","0.01736","0.00147","0.00147","-0.01152","-0.01152","-0.00733","-0.00733"
"1697","ZAT","1","1","analyzed","gate_rejected","raw_fallback","False","0.13496","0.13496","-0.07538","-0.07538","0.00000","0.00000","-0.05959","-0.05959"
"531","ZBR","2","2","analyzed","gate_rejected","raw_fallback","False","0.13726","0.13726","-0.05991","-0.05991","0.00000","0.00000","-0.07736","-0.07736"
"1683","ZCT","1","1","analyzed","gate_rejected","raw_fallback","False","0.12290","0.12290","-0.07634","-0.07634","0.00000","0.00000","-0.04657","-0.04657"
"1747","ZCZ","1","1","analyzed","gate_rejected","raw_fallback","False","0.04233","0.04233","-0.02271","-0.02271","0.00000","0.00000","-0.01962","-0.01962"
"1545","ZEE","1","1","analyzed","gate_rejected","raw_fallback","False","0.37259","0.37259","-0.59806","-0.59806","0.61639","0.61639","-0.39096","-0.39096"
"576","ZFI","1","0","no_valid_locations","","","","","","","","","","",""
"2284","ZGH","1","1","analyzed","gate_rejected","raw_fallback","False","-0.00349","-0.00349","0.00045","0.00045","0.00000","0.00000","0.00303","0.00303"
"829","ZGL","2","2","analyzed","gate_rejected","raw_fallback","False","0.02573","0.02573","-0.00907","-0.00907","0.00000","0.00000","-0.01664","-0.01664"
